"full_date","product_name","brand","avg_price","min_price","max_price"
"2025-11-18","TECNO SPARK 30 Pro 8GB Transformer","Tecno","3990000.000000","3990000.00","3990000.00"
"2025-11-18","Samsung Galaxy A16 LTE 4GB","Samsung","3900000.000000","3900000.00","3900000.00"
"2025-11-18","HONOR X6c 6GB","Other","3890000.000000","3890000.00","3890000.00"
"2025-11-18","TECNO POVA 6 NEO 8GB","Tecno","3890000.000000","3890000.00","3890000.00"
"2025-11-18","Xiaomi Redmi Note 13 6GB","Xiaomi","3790000.000000","3790000.00","3790000.00"
"2025-11-18","OPPO A5i 4GB","Oppo","3690000.000000","3690000.00","3690000.00"
"2025-11-18","Benco S1 Pro 8GB","Other","3590000.000000","3590000.00","3590000.00"
"2025-11-18","TECNO Spark 40 8GB","Tecno","3590000.000000","3590000.00","3590000.00"
"2025-11-18","Xiaomi Redmi 15C 4GB","Xiaomi","3490000.000000","3490000.00","3490000.00"
"2025-11-18","realme C55 6GB","Realme","3480000.000000","3480000.00","3480000.00"
"2025-11-18","TECNO SPARK 30 5G 6GB","Tecno","3410000.000000","3410000.00","3410000.00"
"2025-11-18","Itel RS4 12GB","Other","3390000.000000","3390000.00","3390000.00"
"2025-11-18","Samsung Galaxy A07 4GB","Samsung","3390000.000000","3390000.00","3390000.00"
"2025-11-18","Itel RS4 8GB","Other","3290000.000000","3290000.00","3290000.00"
"2025-11-18","OPPO A18 4GB","Oppo","3190000.000000","3190000.00","3190000.00"
"2025-11-18","Xiaomi Redmi 10","Xiaomi","3190000.000000","3190000.00","3190000.00"
"2025-11-18","Samsung Galaxy A06 5G 4GB","Samsung","3120000.000000","3120000.00","3120000.00"
"2025-11-18","Samsung Galaxy A06 4GB","Samsung","3090000.000000","3090000.00","3090000.00"
"2025-11-18","Điện thoại Itel P55 Plus 8GB","Other","2990000.000000","2990000.00","2990000.00"
"2025-11-18","Itel RS4 8GB","Other","2990000.000000","2990000.00","2990000.00"
"2025-11-18","TECNO Spark 40 6GB","Tecno","2990000.000000","2990000.00","2990000.00"
"2025-11-18","Điện thoại Meizu Mblu 22 Pro 6GB","Other","2890000.000000","2890000.00","2890000.00"
"2025-11-18","OPPO A18 4GB","Oppo","2890000.000000","2890000.00","2890000.00"
"2025-11-18","Xiaomi Redmi 14C 4GB","Xiaomi","2850000.000000","2850000.00","2850000.00"
"2025-11-18","Nubia V70 Design 8GB","Other","2790000.000000","2790000.00","2790000.00"
"2025-11-18","realme C61 6GB","Realme","2790000.000000","2790000.00","2790000.00"
"2025-11-18","Nubia V60 Design 6GB","Other","2690000.000000","2690000.00","2690000.00"
"2025-11-18","realme Note 60x 3GB","Realme","2690000.000000","2690000.00","2690000.00"
"2025-11-18","Xiaomi POCO C71 4GB","Xiaomi","2650000.000000","2650000.00","2650000.00"
"2025-11-18","Itel P55 Plus 8GB","Other","2590000.000000","2590000.00","2590000.00"
"2025-11-18","Điện thoại Meizu Mblu 22 Pro 4GB","Other","2590000.000000","2590000.00","2590000.00"
"2025-11-18","Nubia V70 Max 6GB","Other","2590000.000000","2590000.00","2590000.00"
"2025-11-18","Điện thoại Meizu Mblu 21 6GB","Other","2390000.000000","2390000.00","2390000.00"
"2025-11-18","Nubia V70 Max 4GB","Other","2390000.000000","2390000.00","2390000.00"
"2025-11-18","realme C61 4GB","Realme","2390000.000000","2390000.00","2390000.00"
"2025-11-18","TECNO Spark Go 2 4GB","Tecno","2290000.000000","2290000.00","2290000.00"
"2025-11-18","Điện thoại Nubia A56 4GB","Other","2190000.000000","2190000.00","2190000.00"
"2025-11-18","HONOR X5b 4GB","Other","2160000.000000","2160000.00","2160000.00"
"2025-11-18","Nubia Music 4GB","Other","2090000.000000","2090000.00","2090000.00"
"2025-11-18","Điện thoại Meizu Mblu 21 4GB","Other","1990000.000000","1990000.00","1990000.00"
"2025-11-18","Điện thoại Masstel S7 4GB","Other","1890000.000000","1890000.00","1890000.00"
"2025-11-18","Điện thoại Nubia A36 4GB","Other","1890000.000000","1890000.00","1890000.00"
"2025-11-18","Nokia 3210 4G","Nokia","1430000.000000","1430000.00","1430000.00"
"2025-11-18","Điện thoại trẻ em Masstel Alfa 5","Other","1390000.000000","1390000.00","1390000.00"
"2025-11-18","Nokia 220 4G","Nokia","970000.000000","970000.00","970000.00"
"2025-11-18","Nokia 105 4G Pro","Nokia","690000.000000","690000.00","690000.00"
"2025-11-18","Nokia HMD 105 4G","Nokia","640000.000000","640000.00","640000.00"
"2025-11-18","Masstel Fami 8 4G","Other","570000.000000","570000.00","570000.00"
"2025-11-18","Masstel izi T5 plus 4G","Other","530000.000000","530000.00","530000.00"
"2025-11-18","Viettel T2 4G","Other","530000.000000","530000.00","530000.00"
"2025-11-18","Masstel izi T2 4G","Other","500000.000000","500000.00","500000.00"
"2025-11-18","Itel 9211 4G","Other","490000.000000","490000.00","490000.00"
"2025-11-18","Masstel izi 22","Other","470000.000000","470000.00","470000.00"
"2025-11-18","Masstel izi 16 4G","Other","450000.000000","450000.00","450000.00"
"2025-11-18","Masstel Izi 15 4G","Other","420000.000000","420000.00","420000.00"
"2025-11-18","Xiaomi 13T Pro 5G 12GB","Xiaomi","0.000000","0.00","0.00"
